town,latitude,longitude
壽豐鄉,23.8915124,121.6034658
壽豐鄉,23.890816,121.6033035
壽豐鄉,23.8899343,121.6030823
壽豐鄉,23.8894046,121.6029321
壽豐鄉,23.8887167,121.6027537
壽豐鄉,23.887683,121.6024949
壽豐鄉,23.8864788,121.6022226
壽豐鄉,23.8857925,121.6020322
壽豐鄉,23.8850151,121.6018109
壽豐鄉,23.8841273,121.6015561
壽豐鄉,23.883687,121.6014099
壽豐鄉,23.8832738,121.6012731
壽豐鄉,23.8829783,121.6011873
壽豐鄉,23.8824767,121.6010854
壽豐鄉,23.8818378,121.6010049
壽豐鄉,23.8808065,121.6008574
壽豐鄉,23.8804509,121.6008025
壽豐鄉,23.8804013,121.6007949
壽豐鄉,23.87998,121.60073
壽豐鄉,23.8797347,121.6006911
光復鄉,23.6451675,121.4874237
豐濱鄉,23.6450852,121.4875672
豐濱鄉,23.6450404,121.4876806
豐濱鄉,23.645041,121.4877382
豐濱鄉,23.6450717,121.4878247
豐濱鄉,23.6451552,121.487932
豐濱鄉,23.6452247,121.4880473
豐濱鄉,23.6452855,121.4881693
豐濱鄉,23.6453567,121.4883356
豐濱鄉,23.6454286,121.4884718
豐濱鄉,23.6454839,121.4885495
豐濱鄉,23.6455539,121.4886132
豐濱鄉,23.6459047,121.4888064
豐濱鄉,23.6459673,121.4888473
豐濱鄉,23.6460158,121.4889116
豐濱鄉,23.6460515,121.4889861
豐濱鄉,23.6460907,121.4891436
豐濱鄉,23.6461147,121.4893864
豐濱鄉,23.6461387,121.4895882
豐濱鄉,23.6461699,121.4898384
豐濱鄉,23.6461835,121.4900919
豐濱鄉,23.646181,121.4903024
豐濱鄉,23.6461976,121.4904372
豐濱鄉,23.6462289,121.4905431
豐濱鄉,23.6463101,121.4907316
豐濱鄉,23.6463684,121.4908743
豐濱鄉,23.6464514,121.4910534
豐濱鄉,23.6465428,121.4911989
豐濱鄉,23.6466632,121.4913726
豐濱鄉,23.6467247,121.4914624
豐濱鄉,23.6467769,121.4915885
豐濱鄉,23.6467873,121.491685
豐濱鄉,23.6467849,121.4917763
豐濱鄉,23.646764,121.4918969
豐濱鄉,23.6467228,121.4919941
豐濱鄉,23.646678,121.4920639
豐濱鄉,23.6465926,121.4921591
豐濱鄉,23.6465361,121.4922088
豐濱鄉,23.6464575,121.4922523
豐濱鄉,23.6463893,121.4922731
豐濱鄉,23.6463082,121.4922979
豐濱鄉,23.6461712,121.4923248
豐濱鄉,23.6460422,121.4923596
豐濱鄉,23.6459544,121.4924012
豐濱鄉,23.6458978,121.4924441
豐濱鄉,23.645829,121.4925514
豐濱鄉,23.6457861,121.4926586
豐濱鄉,23.6457645,121.4928029
豐濱鄉,23.6457302,121.4929047
豐濱鄉,23.6456399,121.4929912
豐濱鄉,23.6454028,121.4931656
豐濱鄉,23.6453451,121.4932259
豐濱鄉,23.6453008,121.4932876
豐濱鄉,23.6452406,121.4933788
豐濱鄉,23.645138,121.4934797
豐濱鄉,23.6450475,121.4935526
豐濱鄉,23.6449998,121.4936416
豐濱鄉,23.644967,121.4937239
豐濱鄉,23.6449468,121.4938197
豐濱鄉,23.6449609,121.4938968
豐濱鄉,23.6450477,121.4939795
豐濱鄉,23.6450998,121.4940389
豐濱鄉,23.645128,121.4940771
豐濱鄉,23.6451428,121.4941261
豐濱鄉,23.6451495,121.4941677
豐濱鄉,23.6451516,121.4942216
壽豐鄉,23.922646,121.5999376
吉安鄉,23.9227215,121.599732
吉安鄉,23.9250389,121.595591
吉安鄉,23.9264124,121.5912453
吉安鄉,23.9256142,121.5907987
吉安鄉,23.9249877,121.590446
吉安鄉,23.9248103,121.5903236
吉安鄉,23.9245354,121.5900974
吉安鄉,23.9242632,121.5898345
吉安鄉,23.9238256,121.5892954
吉安鄉,23.9233448,121.5886471
吉安鄉,23.9230006,121.5882346
吉安鄉,23.9225727,121.5877638
壽豐鄉,23.8636535,121.5067597
壽豐鄉,23.8638408,121.5068178
壽豐鄉,23.8650168,121.5073458
壽豐鄉,23.8661809,121.5079124
瑞穗鄉,23.4712995,121.3567688
瑞穗鄉,23.4719366,121.3568969
瑞穗鄉,23.4720755,121.3569077
瑞穗鄉,23.472265,121.3569251
瑞穗鄉,23.4724495,121.3569117
瑞穗鄉,23.4726537,121.3568808
瑞穗鄉,23.4728604,121.3568259
瑞穗鄉,23.4730768,121.3567923
瑞穗鄉,23.473265,121.3567548
瑞穗鄉,23.4734705,121.35674
瑞穗鄉,23.473589,121.3567554
瑞穗鄉,23.4739121,121.3568118
瑞穗鄉,23.4741606,121.3568915
瑞穗鄉,23.4743864,121.3569986
瑞穗鄉,23.4744767,121.3570414
新城鄉,24.0073668,121.6169962
花蓮市,24.0072038,121.6172242
花蓮市,24.007018,121.6174647
花蓮市,23.9806685,121.6125882
花蓮市,23.9805535,121.6123866
花蓮市,23.9805116,121.6123092
花蓮市,23.9801421,121.6117168
花蓮市,23.9801199,121.6116808
花蓮市,23.9800655,121.6116
吉安鄉,23.9638096,121.5821483
吉安鄉,23.9637225,121.5811883
吉安鄉,23.9636035,121.5798768
吉安鄉,23.9633536,121.5771222
吉安鄉,23.9626933,121.5760989
